Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Quality of patient care star rating,How often the home health team began their patients' care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients' breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,"How often patients receiving home health care needed urgent, unplanned care in the ER without being admitted",Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
1,1,1,1,1,1,3.0,99.0,78.0,79.0,85.0,79.0,77.0,73.0,14.0,11.0,0.0,95.0,1.0,100.0,387.0,442.0,88.0,87.0,84.0,90.0,1.0,9.0,219.0,4.0,4.0,3.0,5.0,0.0,9.0,190.0,5.0,8.0,5.0,11.0,0.0,1.0,484.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,8.0,5.0,0.0,92.0,1.0,98.0,24.0,27.0,89.0,95.0,80.0,104.0,1.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,35.0,7.0,10.0,10.0,7.0,15.0,0.0,1.0,36.0
1,1,1,1,1,1,2.0,96.0,94.0,76.0,82.0,82.0,81.0,59.0,16.0,6.0,0.0,81.0,0.0,100.0,127.0,141.0,90.0,95.0,89.0,100.0,1.0,14.0,10.0,4.0,4.0,3.0,5.0,0.0,4.0,68.0,6.0,9.0,5.0,14.0,0.0,1.0,134.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,12.0,72.0,77.0,70.0,82.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,5.0,10.0,10.0,7.0,15.0,0.0,1.0,15.0
1,1,1,1,1,1,3.0,96.0,31.0,82.0,71.0,81.0,78.0,72.0,9.0,19.0,0.0,92.0,2.0,98.0,28.0,47.0,60.0,64.0,49.0,77.0,0.0,14.0,17.0,4.0,4.0,3.0,5.0,0.0,5.0,27.0,19.0,12.0,7.0,20.0,0.0,1.0,119.0
1,1,1,1,1,1,3.0,92.0,69.0,86.0,90.0,82.0,69.0,82.0,8.0,15.0,0.0,89.0,1.0,100.0,41.0,69.0,59.0,64.0,52.0,74.0,-1.0,14.0,8.0,4.0,4.0,3.0,5.0,0.0,3.0,50.0,6.0,9.0,5.0,16.0,0.0,1.0,94.0
1,1,1,1,1,1,4.0,75.0,74.0,94.0,100.0,86.0,100.0,100.0,17.0,12.0,0.0,93.0,0.0,100.0,73.0,78.0,94.0,89.0,82.0,93.0,1.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,1.0,50.0,2.0,9.0,5.0,17.0,0.0,1.0,76.0
1,1,1,0,0,1,3.0,100.0,56.0,77.0,80.0,70.0,80.0,76.0,14.0,12.0,0.0,84.0,5.0,96.0,60.0,75.0,80.0,79.0,68.0,86.0,0.0,14.0,10.0,4.0,4.0,3.0,5.0,0.0,0.0,46.0,0.0,8.0,4.0,14.0,0.0,1.0,264.0
1,1,1,1,0,1,3.0,79.0,68.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,97.0,0.0,94.0,238.0,10.0,72.0,77.0,70.0,82.0,0.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,35.0,4.0,10.0,10.0,7.0,15.0,0.0,1.0,12.0
1,1,0,0,0,1,2.0,72.0,74.0,63.0,72.0,69.0,99.0,68.0,14.0,12.0,0.0,98.0,3.0,100.0,28.0,32.0,88.0,89.0,74.0,98.0,0.0,14.0,19.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,35.0
1,1,0,0,0,0,3.0,85.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,80.0,0.0,90.0,238.0,13.0,72.0,77.0,70.0,82.0,0.0,14.0,5.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,15.0
1,1,1,1,0,1,3.0,100.0,56.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,100.0,0.0,97.0,238.0,10.0,72.0,77.0,70.0,82.0,0.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,35.0,1.0,10.0,10.0,7.0,15.0,0.0,1.0,13.0
1,1,1,1,0,1,3.0,89.0,65.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,76.0,3.0,97.0,238.0,13.0,72.0,77.0,70.0,82.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,96.0
1,1,1,1,0,1,3.0,100.0,73.0,42.0,80.0,43.0,80.0,76.0,14.0,12.0,0.0,100.0,0.0,100.0,19.0,22.0,86.0,86.0,69.0,95.0,0.0,14.0,13.0,4.0,4.0,3.0,5.0,0.0,35.0,14.0,10.0,10.0,7.0,15.0,0.0,1.0,26.0
1,1,1,1,1,1,2.0,84.0,67.0,66.0,70.0,67.0,80.0,92.0,14.0,12.0,0.0,91.0,0.0,100.0,238.0,18.0,72.0,77.0,70.0,82.0,0.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,35.0,8.0,10.0,10.0,7.0,15.0,0.0,1.0,24.0
1,1,1,1,0,1,3.0,89.0,87.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,100.0,0.0,100.0,15.0,23.0,65.0,74.0,53.0,90.0,0.0,14.0,13.0,4.0,4.0,3.0,5.0,0.0,35.0,12.0,10.0,10.0,7.0,15.0,0.0,1.0,27.0
1,1,1,1,0,1,3.0,84.0,51.0,53.0,80.0,65.0,80.0,29.0,14.0,12.0,0.0,98.0,4.0,100.0,23.0,45.0,51.0,56.0,42.0,67.0,-1.0,14.0,19.0,4.0,4.0,3.0,5.0,0.0,2.0,20.0,10.0,10.0,5.0,19.0,0.0,1.0,40.0
1,1,1,1,1,1,1.0,68.0,77.0,53.0,80.0,47.0,51.0,50.0,14.0,12.0,0.0,98.0,3.0,100.0,8.0,25.0,32.0,43.0,29.0,62.0,-1.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,35.0,14.0,10.0,10.0,7.0,15.0,0.0,1.0,22.0
1,1,1,1,0,1,3.0,97.0,54.0,96.0,80.0,78.0,80.0,76.0,14.0,12.0,0.0,100.0,0.0,100.0,20.0,23.0,87.0,86.0,70.0,95.0,0.0,14.0,19.0,4.0,4.0,3.0,5.0,0.0,35.0,8.0,10.0,10.0,7.0,15.0,0.0,1.0,22.0
1,1,1,0,0,1,3.0,82.0,61.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,100.0,0.0,100.0,238.0,19.0,72.0,77.0,70.0,82.0,0.0,14.0,17.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,27.0
1,1,1,1,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,16.0,72.0,77.0,70.0,82.0,0.0,14.0,10.0,4.0,4.0,3.0,5.0,0.0,35.0,9.0,10.0,10.0,7.0,15.0,0.0,1.0,13.0
1,1,1,0,0,1,2.0,94.0,49.0,73.0,71.0,74.0,82.0,48.0,14.0,12.0,0.0,77.0,4.0,92.0,238.0,11.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,12.0
1,1,1,1,0,1,3.0,85.0,65.0,79.0,80.0,82.0,80.0,74.0,14.0,12.0,0.0,50.0,1.0,99.0,238.0,3.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,4.0,10.0,10.0,7.0,15.0,0.0,1.0,24.0
1,1,1,1,0,1,3.0,71.0,86.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,83.0,0.0,100.0,238.0,8.0,72.0,77.0,70.0,82.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,4.0,10.0,10.0,7.0,15.0,0.0,1.0,8.0
1,1,1,0,0,1,2.0,81.0,66.0,63.0,91.0,73.0,80.0,42.0,14.0,12.0,0.0,56.0,0.0,100.0,238.0,4.0,72.0,77.0,70.0,82.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,2.0,10.0,10.0,7.0,15.0,0.0,1.0,12.0
1,1,1,0,0,1,1.0,94.0,71.0,29.0,41.0,37.0,24.0,36.0,14.0,12.0,0.0,90.0,2.0,100.0,238.0,18.0,72.0,77.0,70.0,82.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,18.0,10.0,10.0,7.0,15.0,0.0,1.0,27.0
1,1,1,1,1,1,2.0,81.0,90.0,63.0,51.0,65.0,60.0,45.0,14.0,12.0,0.0,100.0,4.0,100.0,238.0,19.0,72.0,77.0,70.0,82.0,0.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,22.0
1,1,1,0,0,1,2.0,90.0,65.0,68.0,57.0,73.0,60.0,76.0,14.0,12.0,0.0,88.0,3.0,98.0,19.0,31.0,61.0,71.0,53.0,85.0,0.0,14.0,13.0,4.0,4.0,3.0,5.0,0.0,35.0,12.0,10.0,10.0,7.0,15.0,0.0,1.0,53.0
1,1,1,1,0,1,3.0,100.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,100.0,0.0,100.0,238.0,16.0,72.0,77.0,70.0,82.0,0.0,14.0,10.0,4.0,4.0,3.0,5.0,0.0,35.0,6.0,10.0,10.0,7.0,15.0,0.0,1.0,17.0
1,1,1,1,1,1,3.0,78.0,62.0,68.0,81.0,89.0,80.0,97.0,14.0,12.0,0.0,86.0,0.0,100.0,238.0,16.0,72.0,77.0,70.0,82.0,0.0,14.0,5.0,4.0,4.0,3.0,5.0,0.0,35.0,11.0,10.0,10.0,7.0,15.0,0.0,1.0,23.0
1,1,1,1,1,1,2.0,97.0,43.0,74.0,86.0,70.0,69.0,67.0,14.0,12.0,0.0,97.0,1.0,100.0,238.0,13.0,72.0,77.0,70.0,82.0,0.0,14.0,6.0,4.0,4.0,3.0,5.0,0.0,35.0,5.0,10.0,10.0,7.0,15.0,0.0,1.0,22.0
1,1,1,1,1,1,2.0,98.0,96.0,82.0,71.0,70.0,68.0,69.0,14.0,12.0,0.0,100.0,0.0,100.0,12.0,25.0,48.0,62.0,41.0,83.0,0.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,35.0,10.0,10.0,10.0,7.0,15.0,0.0,1.0,64.0
1,1,1,1,1,1,4.0,100.0,80.0,82.0,85.0,87.0,89.0,79.0,14.0,13.0,0.0,95.0,2.0,99.0,238.0,226.0,80.0,88.0,86.0,90.0,1.0,39.0,145.0,4.0,4.0,3.0,5.0,0.0,144.0,179.0,10.0,9.0,8.0,11.0,0.0,1.0,318.0
1,0,1,0,0,1,2.0,97.0,71.0,78.0,77.0,63.0,80.0,71.0,14.0,12.0,0.0,92.0,3.0,90.0,238.0,18.0,72.0,77.0,70.0,82.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,35.0,15.0,10.0,10.0,7.0,15.0,0.0,1.0,28.0
1,1,1,1,1,1,2.0,98.0,76.0,66.0,70.0,74.0,67.0,72.0,12.0,10.0,0.0,100.0,5.0,99.0,41.0,61.0,67.0,73.0,60.0,82.0,0.0,14.0,11.0,4.0,4.0,3.0,5.0,0.0,7.0,44.0,16.0,12.0,7.0,20.0,0.0,1.0,246.0
1,1,1,1,1,1,3.0,93.0,79.0,84.0,86.0,84.0,86.0,79.0,16.0,10.0,0.0,99.0,1.0,100.0,238.0,226.0,76.0,83.0,81.0,84.0,1.0,50.0,145.0,4.0,4.0,3.0,5.0,0.0,106.0,949.0,11.0,10.0,8.0,12.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,99.0,55.0,85.0,87.0,88.0,84.0,79.0,15.0,14.0,0.0,87.0,1.0,100.0,732.0,900.0,81.0,89.0,87.0,92.0,1.0,19.0,505.0,4.0,4.0,3.0,5.0,0.0,54.0,455.0,12.0,10.0,8.0,13.0,0.0,1.0,318.0
1,1,1,1,1,0,3.0,92.0,74.0,81.0,82.0,84.0,84.0,74.0,14.0,15.0,0.0,96.0,1.0,99.0,585.0,748.0,78.0,83.0,80.0,86.0,1.0,16.0,444.0,4.0,4.0,3.0,5.0,0.0,24.0,324.0,7.0,8.0,6.0,11.0,0.0,1.0,980.0
1,1,0,0,0,1,4.0,100.0,70.0,92.0,91.0,93.0,91.0,92.0,16.0,12.0,0.0,100.0,0.0,100.0,538.0,662.0,81.0,89.0,86.0,93.0,1.0,15.0,415.0,4.0,4.0,3.0,5.0,0.0,47.0,335.0,14.0,11.0,9.0,14.0,0.0,1.0,867.0
1,1,1,1,1,1,4.0,100.0,68.0,92.0,91.0,88.0,96.0,87.0,18.0,8.0,0.0,94.0,2.0,92.0,379.0,598.0,63.0,70.0,66.0,74.0,-1.0,11.0,289.0,4.0,4.0,3.0,5.0,0.0,56.0,341.0,16.0,12.0,10.0,15.0,0.0,1.0,318.0
1,1,1,1,1,0,2.0,96.0,92.0,53.0,80.0,66.0,80.0,47.0,18.0,1.0,0.0,96.0,1.0,100.0,95.0,105.0,90.0,92.0,85.0,96.0,1.0,14.0,11.0,4.0,4.0,3.0,5.0,0.0,4.0,58.0,7.0,9.0,5.0,15.0,0.0,1.0,146.0
1,1,1,1,1,1,3.0,100.0,79.0,79.0,86.0,81.0,85.0,81.0,15.0,11.0,0.0,97.0,1.0,100.0,238.0,226.0,81.0,85.0,83.0,87.0,1.0,37.0,988.0,4.0,4.0,3.0,5.0,0.0,83.0,823.0,10.0,10.0,8.0,12.0,0.0,1.0,318.0
1,1,1,1,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,14.0,72.0,77.0,70.0,82.0,0.0,14.0,4.0,4.0,4.0,3.0,5.0,0.0,35.0,4.0,10.0,10.0,7.0,15.0,0.0,1.0,28.0
1,1,1,1,1,0,3.0,100.0,71.0,60.0,77.0,77.0,80.0,76.0,14.0,12.0,0.0,96.0,0.0,100.0,43.0,59.0,73.0,75.0,63.0,84.0,0.0,14.0,8.0,4.0,4.0,3.0,5.0,0.0,35.0,19.0,10.0,10.0,7.0,15.0,0.0,1.0,69.0
1,1,1,1,1,0,3.0,97.0,91.0,63.0,77.0,58.0,80.0,76.0,14.0,12.0,0.0,97.0,0.0,97.0,11.0,20.0,55.0,63.0,43.0,79.0,0.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,35.0,8.0,10.0,10.0,7.0,15.0,0.0,1.0,66.0
1,1,1,1,1,1,2.0,75.0,68.0,70.0,62.0,75.0,61.0,73.0,14.0,12.0,0.0,94.0,4.0,100.0,31.0,40.0,78.0,82.0,68.0,91.0,0.0,14.0,17.0,4.0,4.0,3.0,5.0,0.0,35.0,11.0,10.0,10.0,7.0,15.0,0.0,1.0,53.0
1,1,1,1,1,0,5.0,100.0,84.0,100.0,97.0,100.0,92.0,93.0,15.0,15.0,0.0,98.0,2.0,100.0,532.0,731.0,73.0,81.0,77.0,84.0,1.0,10.0,281.0,4.0,4.0,3.0,5.0,0.0,34.0,408.0,8.0,8.0,6.0,10.0,1.0,1.0,318.0
1,1,1,1,1,1,4.0,98.0,74.0,87.0,89.0,91.0,86.0,84.0,11.0,13.0,0.0,99.0,1.0,99.0,841.0,226.0,77.0,86.0,83.0,88.0,1.0,21.0,480.0,4.0,4.0,3.0,5.0,0.0,68.0,576.0,12.0,10.0,8.0,12.0,0.0,1.0,318.0
1,1,1,0,1,1,4.0,100.0,74.0,84.0,87.0,85.0,88.0,82.0,14.0,15.0,0.0,98.0,0.0,99.0,552.0,748.0,74.0,81.0,78.0,84.0,1.0,17.0,400.0,4.0,4.0,3.0,5.0,0.0,45.0,342.0,13.0,11.0,9.0,14.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,97.0,87.0,90.0,88.0,92.0,86.0,87.0,12.0,14.0,0.0,97.0,1.0,100.0,461.0,618.0,75.0,83.0,80.0,87.0,1.0,11.0,296.0,4.0,4.0,3.0,5.0,0.0,26.0,312.0,8.0,8.0,6.0,10.0,0.0,1.0,858.0
1,1,1,1,1,0,2.0,81.0,57.0,54.0,62.0,62.0,55.0,60.0,14.0,12.0,0.0,90.0,2.0,100.0,22.0,40.0,55.0,62.0,47.0,76.0,-1.0,14.0,14.0,4.0,4.0,3.0,5.0,0.0,35.0,15.0,10.0,10.0,7.0,15.0,0.0,1.0,92.0
1,1,1,1,1,0,2.0,100.0,88.0,63.0,79.0,56.0,80.0,63.0,14.0,12.0,0.0,100.0,0.0,100.0,39.0,67.0,58.0,66.0,54.0,77.0,0.0,14.0,9.0,4.0,4.0,3.0,5.0,0.0,2.0,26.0,8.0,9.0,5.0,15.0,0.0,1.0,134.0
1,1,0,0,0,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,11.0,72.0,77.0,70.0,82.0,0.0,14.0,3.0,4.0,4.0,3.0,5.0,0.0,35.0,8.0,10.0,10.0,7.0,15.0,0.0,1.0,29.0
1,1,1,1,1,1,4.0,100.0,75.0,86.0,86.0,89.0,91.0,81.0,17.0,15.0,0.0,95.0,1.0,100.0,827.0,226.0,77.0,83.0,81.0,86.0,1.0,19.0,502.0,4.0,4.0,3.0,5.0,0.0,43.0,579.0,7.0,7.0,6.0,9.0,1.0,1.0,318.0
1,1,1,1,1,1,3.0,95.0,80.0,77.0,83.0,84.0,80.0,76.0,14.0,12.0,0.0,97.0,1.0,98.0,678.0,923.0,73.0,76.0,73.0,79.0,0.0,13.0,328.0,4.0,4.0,3.0,5.0,0.0,41.0,447.0,9.0,10.0,8.0,14.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,95.0,79.0,84.0,88.0,89.0,80.0,81.0,14.0,14.0,0.0,91.0,1.0,100.0,238.0,226.0,80.0,88.0,85.0,90.0,1.0,31.0,859.0,4.0,4.0,3.0,5.0,0.0,88.0,792.0,11.0,10.0,8.0,12.0,0.0,1.0,318.0
1,1,1,1,1,0,4.0,100.0,78.0,81.0,88.0,86.0,90.0,81.0,18.0,15.0,0.0,99.0,1.0,100.0,283.0,386.0,73.0,83.0,78.0,87.0,1.0,10.0,265.0,4.0,4.0,3.0,5.0,0.0,26.0,208.0,12.0,10.0,7.0,13.0,0.0,1.0,526.0
1,1,1,1,1,0,4.0,98.0,81.0,95.0,95.0,96.0,87.0,99.0,17.0,15.0,0.0,98.0,2.0,98.0,314.0,485.0,65.0,76.0,71.0,81.0,0.0,7.0,161.0,4.0,4.0,3.0,5.0,0.0,44.0,295.0,15.0,11.0,9.0,15.0,0.0,1.0,318.0
1,1,1,1,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,6.0,72.0,77.0,70.0,82.0,0.0,14.0,1.0,4.0,4.0,3.0,5.0,0.0,35.0,2.0,10.0,10.0,7.0,15.0,0.0,1.0,6.0
1,1,1,1,0,1,4.0,94.0,71.0,88.0,88.0,93.0,86.0,80.0,8.0,17.0,0.0,97.0,0.0,94.0,23.0,28.0,82.0,85.0,70.0,96.0,0.0,14.0,2.0,4.0,4.0,3.0,5.0,0.0,2.0,23.0,9.0,10.0,6.0,17.0,0.0,1.0,31.0
1,1,1,1,1,1,4.0,100.0,78.0,90.0,89.0,93.0,91.0,87.0,12.0,15.0,0.0,98.0,1.0,99.0,387.0,517.0,75.0,80.0,76.0,84.0,0.0,7.0,194.0,4.0,4.0,3.0,5.0,0.0,28.0,259.0,11.0,10.0,8.0,14.0,0.0,1.0,962.0
1,1,1,1,1,1,3.0,98.0,70.0,81.0,82.0,85.0,78.0,82.0,14.0,15.0,0.0,99.0,2.0,96.0,587.0,814.0,72.0,75.0,72.0,78.0,0.0,6.0,153.0,4.0,4.0,3.0,5.0,0.0,52.0,434.0,12.0,14.0,11.0,18.0,-1.0,1.0,318.0
1,1,1,1,1,1,4.0,100.0,74.0,89.0,89.0,90.0,91.0,86.0,15.0,16.0,0.0,98.0,1.0,99.0,238.0,226.0,75.0,81.0,79.0,83.0,1.0,26.0,728.0,4.0,4.0,3.0,5.0,0.0,149.0,179.0,10.0,11.0,9.0,12.0,0.0,1.0,318.0
1,1,1,1,1,1,5.0,100.0,86.0,98.0,100.0,98.0,94.0,100.0,14.0,12.0,0.0,100.0,1.0,100.0,927.0,226.0,80.0,86.0,83.0,88.0,1.0,14.0,324.0,4.0,4.0,3.0,5.0,0.0,58.0,676.0,9.0,9.0,7.0,12.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,100.0,61.0,90.0,89.0,91.0,91.0,86.0,14.0,13.0,0.0,99.0,1.0,100.0,490.0,633.0,77.0,82.0,78.0,85.0,1.0,5.0,134.0,4.0,4.0,3.0,5.0,0.0,22.0,289.0,8.0,9.0,6.0,12.0,0.0,1.0,318.0
1,1,1,1,1,1,5.0,100.0,79.0,93.0,94.0,94.0,96.0,92.0,13.0,13.0,0.0,100.0,0.0,100.0,238.0,226.0,81.0,86.0,84.0,88.0,1.0,21.0,561.0,4.0,4.0,3.0,5.0,0.0,109.0,979.0,11.0,11.0,10.0,13.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,100.0,71.0,90.0,95.0,94.0,93.0,86.0,14.0,15.0,0.0,100.0,1.0,99.0,358.0,487.0,74.0,81.0,77.0,85.0,1.0,8.0,210.0,4.0,4.0,3.0,5.0,0.0,41.0,244.0,17.0,14.0,11.0,19.0,-1.0,1.0,912.0
1,1,1,1,1,1,2.0,85.0,78.0,80.0,84.0,82.0,83.0,72.0,15.0,13.0,0.0,96.0,1.0,99.0,238.0,226.0,76.0,82.0,80.0,84.0,1.0,34.0,908.0,4.0,4.0,3.0,5.0,0.0,60.0,655.0,9.0,8.0,7.0,10.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,94.0,65.0,84.0,85.0,84.0,90.0,78.0,12.0,11.0,0.0,98.0,1.0,99.0,609.0,791.0,77.0,83.0,79.0,86.0,1.0,22.0,567.0,4.0,4.0,3.0,5.0,0.0,37.0,349.0,11.0,10.0,8.0,14.0,0.0,1.0,318.0
1,1,1,0,1,1,3.0,94.0,71.0,79.0,80.0,82.0,80.0,76.0,14.0,12.0,0.0,92.0,1.0,98.0,238.0,13.0,72.0,77.0,70.0,82.0,0.0,14.0,7.0,4.0,4.0,3.0,5.0,0.0,35.0,12.0,10.0,10.0,7.0,15.0,0.0,1.0,12.0
1,1,1,1,1,1,4.0,99.0,80.0,83.0,86.0,83.0,87.0,78.0,15.0,15.0,0.0,100.0,0.0,99.0,238.0,226.0,81.0,86.0,84.0,88.0,1.0,32.0,753.0,4.0,4.0,3.0,5.0,0.0,86.0,833.0,10.0,10.0,8.0,12.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,100.0,62.0,88.0,92.0,89.0,91.0,86.0,12.0,12.0,0.0,97.0,0.0,100.0,317.0,435.0,73.0,81.0,76.0,85.0,0.0,9.0,213.0,4.0,4.0,3.0,5.0,0.0,22.0,228.0,10.0,9.0,7.0,13.0,0.0,1.0,706.0
1,1,1,1,1,1,4.0,99.0,58.0,95.0,93.0,94.0,84.0,88.0,11.0,10.0,0.0,97.0,1.0,98.0,323.0,434.0,74.0,86.0,81.0,90.0,1.0,11.0,273.0,4.0,4.0,3.0,5.0,0.0,28.0,228.0,12.0,10.0,7.0,13.0,0.0,1.0,690.0
1,1,1,1,1,1,4.0,95.0,74.0,90.0,90.0,88.0,91.0,84.0,14.0,12.0,0.0,95.0,0.0,97.0,27.0,32.0,84.0,83.0,70.0,92.0,0.0,14.0,5.0,4.0,4.0,3.0,5.0,0.0,35.0,13.0,10.0,10.0,7.0,15.0,0.0,1.0,40.0
1,1,1,0,0,0,2.0,76.0,58.0,76.0,66.0,68.0,80.0,49.0,14.0,12.0,0.0,98.0,0.0,100.0,17.0,25.0,68.0,73.0,55.0,87.0,0.0,14.0,13.0,4.0,4.0,3.0,5.0,0.0,35.0,8.0,10.0,10.0,7.0,15.0,0.0,1.0,29.0
1,1,1,1,1,1,4.0,100.0,77.0,91.0,92.0,90.0,88.0,85.0,10.0,12.0,0.0,97.0,1.0,100.0,482.0,624.0,77.0,87.0,83.0,90.0,1.0,15.0,357.0,4.0,4.0,3.0,5.0,0.0,53.0,406.0,13.0,11.0,9.0,14.0,0.0,1.0,841.0
1,1,1,1,1,1,3.0,96.0,70.0,82.0,84.0,84.0,86.0,78.0,15.0,13.0,0.0,97.0,1.0,99.0,238.0,226.0,79.0,87.0,85.0,89.0,1.0,45.0,145.0,4.0,4.0,3.0,5.0,0.0,80.0,847.0,9.0,8.0,7.0,10.0,1.0,1.0,318.0
1,1,1,1,1,1,2.0,82.0,76.0,80.0,84.0,84.0,81.0,78.0,14.0,12.0,0.0,97.0,1.0,99.0,238.0,226.0,74.0,83.0,80.0,85.0,1.0,28.0,786.0,4.0,4.0,3.0,5.0,0.0,80.0,843.0,9.0,8.0,7.0,10.0,1.0,1.0,318.0
1,1,1,1,1,1,4.0,98.0,78.0,95.0,92.0,94.0,94.0,87.0,13.0,16.0,0.0,94.0,2.0,100.0,640.0,818.0,78.0,86.0,83.0,89.0,1.0,9.0,254.0,4.0,4.0,3.0,5.0,0.0,38.0,397.0,10.0,9.0,7.0,11.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,93.0,80.0,89.0,90.0,92.0,91.0,84.0,12.0,16.0,0.0,99.0,0.0,100.0,520.0,679.0,77.0,87.0,84.0,90.0,1.0,16.0,415.0,4.0,4.0,3.0,5.0,0.0,35.0,364.0,10.0,8.0,6.0,10.0,1.0,1.0,318.0
1,1,1,1,1,1,4.0,99.0,78.0,84.0,88.0,86.0,88.0,81.0,13.0,12.0,0.0,94.0,1.0,98.0,238.0,226.0,75.0,81.0,79.0,83.0,1.0,42.0,145.0,4.0,4.0,3.0,5.0,0.0,133.0,179.0,11.0,10.0,9.0,12.0,0.0,1.0,318.0
1,1,1,1,1,1,4.0,100.0,71.0,84.0,85.0,85.0,85.0,78.0,13.0,12.0,0.0,95.0,0.0,98.0,647.0,915.0,71.0,76.0,74.0,79.0,0.0,13.0,337.0,4.0,4.0,3.0,5.0,0.0,46.0,495.0,9.0,9.0,7.0,11.0,0.0,1.0,318.0
